x;y
0.20753818593638;0.0020692747779202
0.2879643059556534;1.0
0.7096198196117558;0.0
0.214173049951067;0.2043989223170176
0.3361849891674878;0.4271764638528466
0.4199021086233362;0.4351385093556293
0.2322361569731222;0.4371704428251145
0.3474694069219065;0.5635958757861793
0.5194183130969988;0.2922696289472676
0.5770069649447626;0.2734592585789842
0.5787603415337641;0.3528646082857734
0.4319198036651772;0.6225689286212693
0.3396820498580967;0.6226624950152482
0.3389198616876178;0.117950536023181
0.7648649982392476;0.295416535318149
0.7198670779542511;0.4464956132457837
0.4427438610983149;0.223266923948467
0.1948586255081707;0.5614661930561576
0.4015197584151736;0.326776652711028
0.3062408654314307;0.3867295307544474
0.3518745998969533;0.4293809483501776
0.4934812644879003;0.2678707806744416
0.5886395879690696;0.2604019245718984
0.5060376732164846;0.778962702199944
0.376142339009292;0.4133500030843164
0.7354870119178543;0.2532362481483208
0.3311621870017388;0.3452079813159009
0.4648893999166041;0.5491848944767433
0.5990466698074051;0.5977149128727938
0.4435546502097005;0.3404610892918948
0.6385422814218141;0.2608576534592962
0.6859738961208514;0.4962377215231975
0.4654582976645466;0.5532018616473723
0.3678475853207084;0.2180268966685839
0.1300296597454676;0.2812932717703773
0.7683533179781796;0.4754296626810527
0.2108389292808794;0.4329567626672343
0.4792462325723771;0.6083994759841777
0.5607209970220145;0.6088440464945736
0.6344745480348035;0.6456039067639049
0.6642609975629128;0.589304319928793
0.1092363600609048;0.5381844701690038
0.6423175030621694;0.2893070666249906
0.4747838941746645;0.3753117341051125
0.3883520784772193;0.6287593543910448
0.4209249803523369;0.5275325724371994
0.2114561813464785;0.2672243149137983
0.5978124493537283;0.3583192382394245
0.5375066701296943;0.3081715953165766
0.2712770456675652;0.6246972818323251
0.2965736833805849;0.5677549646333822
0.5095987889606374;0.4931506343563234
0.708266264551863;0.6760139716941128
0.63719804148778;0.4882849417020609
0.6259671674070972;0.1820827359075222
0.475036691213448;0.5114492381679028
0.6069839824287515;0.5985662531364115
0.3752862986641014;0.5280366950793866
0.4069807051507195;0.4671294822341271
0.3488926901976362;0.7240647217198732
0.0634004374336762;0.599445001704307
0.619491432902587;0.477204537580039
0.2452332889967488;0.1671692264183952
0.3183279012714317;0.2627967547957815
0.1723115199450956;0.5374074826992007
0.1675397284499157;0.5091155172905875
0.4979669173499084;0.2633499882827751
0.1709629815558593;0.4474647215293041
0.3387198009781476;0.336649925470663
0.8322779347575271;0.4871509512788014
0.1442410293151247;0.4055209027659778
0.5280312825734468;0.5715954533895329
0.4916111641245084;0.6566232232306012
0.4932225514602795;0.3563840503912537
0.5306936233672449;0.1836051310975933
0.113397375392418;0.4885445406565024
0.6371010193048324;0.4433630008550849
0.1239087800909039;0.356963069049163
0.8478953238679409;0.3795014001633789
0.6319396803525218;0.6336019135986989
0.2445918812318201;0.265058353119664
0.2347378112325162;0.7507715958954296
0.7452139937358878;0.554995259690611
0.6173754881582038;0.2430406252477654
0.4799700656892112;0.1925418137661316
0.4966890193959194;0.7042900783416147
0.2074911649580377;0.6621225681053857
0.4308082809210053;0.2349458779894701
0.2468028020214712;0.3240624563405668
0.7012307526773087;0.5187723311323009
0.6457740957908288;0.1438093014321705
0.2367958642093096;0.7332549974038765
0.580758461988829;0.7491725256317819
0.5588193044581754;0.3830292322170392
0.0478494849485547;0.3378013961879409
0.1877394520729798;0.2892499676372216
0.8170546890049187;0.4516350571021387
0.4577815215906901;0.3743134806721361
0.7148400753009817;0.3356122261362541
0.5550052491662503;0.1374483761578441
0.2069628469258307;0.2043070444273761
0.5113773056012425;0.4234261188529983
0.5713509105871636;0.466526666820396
0.5413720465644277;0.3625478730808504
0.5410810949701115;0.7087647636717677
0.7131434876588079;0.3770444393015125
0.3874016664721316;0.3877317723972443
0.3654553959357766;0.3548088229650204
0.5286960765195164;0.3908318010939167
0.8093873229848704;0.3933033220582656
0.2438438051400339;0.3810160311288948
0.3556079767911267;0.5566057059405044
0.5593662279936247;0.5404096342548981
0.3098404376282586;0.4766823903429725
0.4294265917585444;0.441813742591092
