x;y
90.6440662794464;-182.7407994664315
-241.68002145657644;106.9267028657567
-180.82811090603258;-0.16767341635404193
-265.1421953005936;79.0537772990319
-137.1357011838614;25.32382588865716
-117.9945184023507;11.68899667822151
-203.92862814053848;12.113415311174808
-236.8292978247369;24.277786596840226
16.374348469034704;70.9909483682379
117.12120248490041;-75.40076816708883
-267.4399203314637;38.58872701291044
-224.01622496068222;74.5117388247549
56.33554817185955;-57.25427862316099
155.28579116466034;-9.914832076165117
-124.27879228742201;73.5656611512698
-110.16775767577857;88.80552628529146
-385.8717195463214;67.45613182905585
-36.999117670342585;-80.0390430645524
178.07812937133914;-3.18281760273772
-77.45542602502978;133.4187567133442
103.59296428878088;-45.3384667274119
41.023730184826825;-102.01489962141052
-222.34506856130497;24.23371580403224
-134.46433319195398;59.50272395875615
-152.39345364940021;123.77447039946374
250.67999801109434;106.08195160962583
-287.1058142595029;22.917106126561922
151.59117302560855;85.31126672738837
183.1050474384747;17.400917113209733
28.474856943236226;137.2035517695402
-14.547035895298277;67.07331436284316
155.82268442585243;-83.82163205249927
248.42106782455846;-161.66157964973527
-217.99239329014503;53.362330168150606
-316.19187192797773;94.62706881343686
245.58786104601393;58.587642982821414
-48.52550345318902;161.97956986808015
-60.11423251985592;183.22663986628083
87.20252795725716;-106.96331340525657
-349.582665296554;46.62070010026066
-222.66143848713696;143.82341714125005
239.7642926682986;-7.462321447078152
154.34414118303297;-112.27482019447646
-205.34361759527252;68.1140283089757
-98.75284810728084;155.85064443159519
-42.48076084877767;36.13382977319879
-296.4443712388853;98.419066477552
201.61420513203151;-55.40850983617584
212.71330855560987;188.54547239746975
-253.2690393626083;49.38971261093399
-305.00193633351387;38.465574967423585
211.30699638913688;83.87588379808432
165.95415626226153;189.03111043683074
146.4991307442156;32.92038996870414
224.8240140390949;-187.50071562425435
216.65945591175014;103.22030803699779
35.03428904418136;-13.65882678254031
-0.40616600460299657;165.4760270325997
46.94822866885499;-57.57897076585187
-191.91167274182158;102.70216680672306
-331.40528608130217;75.74381195763759
166.08000657846293;-210.72534563921695
102.09431808574041;-205.83659314756875
216.71789179817628;67.87358442203531
51.26881063285399;-139.47403794308215
-318.15848537732643;7.817170314184419
111.24110514616437;52.5511712313009
177.34540168185663;57.174727350329384
-116.1857613662588;131.2242172126889
194.04974436845404;105.57267118792274
221.72664659811963;15.8747016006041
228.03820990203133;-170.41485511212875
155.22377420049162;165.5420447442049
-327.9271376329363;143.56666251258042
-246.6850491068082;58.77558853057521
-370.7388989994996;110.29661165932559
-292.8302887374694;113.49599819393636
-147.02088801321742;98.80093661790755
-19.02444525814911;147.81029235606096
117.56552280510945;-196.3816312054367
-411.80870630183966;125.15480273870182
92.0321181717654;-252.40520734822286
111.68391021857506;-179.34958284484804
-240.25630449250312;-20.469059638643934
107.10946216517327;-149.69870256319695
31.330810202472158;-129.84417344810393
215.21962513566262;-207.8187913695957
103.79823035554861;33.598431488130984
251.3283518791599;145.4083968102568
261.45329597164465;-250.6666294981372
-135.71045617717064;202.496934461465
141.22269994181022;-226.63075443065253
86.30897519940689;-32.607263312049305
115.61765618583793;-237.55098701520583
54.56460567935957;7.101497959723519
-353.53333423683375;79.41400517029805
-104.88887210700744;207.94110726844744
-267.68782473023595;-6.360422426630744
113.1786670944205;-209.15799378499437
-235.2391501427295;198.947208913217
-279.1297970007682;116.69640376500739
80.43671364567828;-127.63877676539646
272.20836164862106;56.40475288991551
110.04915961852792;-296.5210713510391
107.73403425650727;-262.568980693524
-354.2023586174773;175.26268366618672
-435.61233830703515;97.84615281306785
125.95512300391867;-127.78173348308758
144.5090291468248;-21.071104058105977
131.77089753293723;-163.90182883719737
-313.11601160616914;53.49377075614191
238.14751922949847;20.18008679418586
238.4465582767783;-46.03521623411541
179.71625078628824;-145.94056716438521
126.04771022727473;161.1473232557996
-20.025992120829198;10.028808484056707
94.93669605941614;-70.24026740148254
-355.76966727068105;101.18891636412137
-164.44714046730593;87.98987062772134
-190.78532716134313;136.22568247993516
318.3151373466789;32.60616136407817
-427.40260857732045;133.35765121160102
-438.3294641488195;132.409746746544
121.19683473197506;-55.98324001909213
-246.19968880294437;90.9409442332842
-240.80435040777976;33.68215006265017
-147.78477432945107;150.50299497614523
-337.0761090671659;13.882122478797932
287.27826704740863;-163.9564557684015
-257.69002674257956;134.77479022536008
266.26364360354165;-208.08616505558655
122.78747093573409;-18.793193164469916
166.6159171570453;-83.57677948129077
-323.68563462238006;-21.175638220986514
-234.08710198957985;127.18826558591664
277.3868810802584;43.93781256194415
15.633733407676395;203.6919166519523
313.3459742431285;-278.231395761341
-338.55431929893047;180.01092216806938
-298.36138616973295;150.83829139185826
208.51589098627207;-27.20369621429791
273.4580584483779;-158.32213627887265
255.51817867347248;-213.84898704686952
-166.18881742447556;154.1016344863013
129.4572999225569;-282.02524864627895
201.73197419869018;-235.4491072538503
-140.83712399312066;136.58073623441163
-385.62077860975205;128.32299617667718
-253.49168661398156;89.84242727137399
-163.91790369148075;141.47728532997792
-170.9584055034807;50.94988387763992
214.3726324613478;35.22639093168545
276.22491740817105;-273.3096240752494
-94.27992157941401;43.904299790420964
-74.24494713515526;-17.36761458834784
106.3157467230058;-235.9175281981655
36.82846698401861;88.34248994879715
-340.24527250952235;171.67092593567014
-221.2079403606885;61.58494038284158
-304.515719866739;124.10022598463382
44.08402021062568;29.483691280860484
268.39762903573586;-166.2003289931938
158.9485388781898;-242.1388424043671
-113.92877530323027;107.93950380666774
301.0362854400509;10.395922137575528
-111.77739039867082;-33.00907938243034
19.761457226570258;-130.60240807442523
135.27632580327864;188.67194172844373
46.94034210117238;-31.342265058243854
-217.4837301726546;34.31747768771943
224.6595856836148;-92.92917690406989
-247.02761938918997;76.30835608623875
255.4294496755469;-200.34210977191432
224.83572852119644;183.64960975169456
-286.44033300496915;91.50443108849217
93.33008176764002;-111.00848851305108
196.63038601163905;-126.98019830744566
62.53382653497526;-212.58364253980886
49.511477287470754;-252.08229478820104
-47.5686836588798;-88.92086681698179
-96.88240098402042;-40.08573190279925
-292.2071797944504;5.057724887185537
253.91929323899524;-114.73071831715714
-206.9100355177249;102.38827584946686
11.460645825041269;230.27922813202898
-90.29369268581334;223.16483111118885
284.04180623306127;-191.47186467809334
123.6540836681143;-209.82558283328643
81.89008126343082;-303.5104178660946
-308.6057694604108;133.0994569495849
-199.6720758997844;187.19620673972705
-73.19264998240104;-55.50543824861723
193.99108277148474;-176.81026868969377
-185.63185597856094;194.15728394412906
294.10800092406373;58.59980503389011
300.49569690303167;-295.6221195526722
121.81628898473893;45.38832504488992
203.27582841169922;-33.257708135843586
9.7002317265532;-119.58976439335392
-100.37519912270541;236.1634750027352
-247.9225608128172;181.04447588595698
278.8897139261405;141.87483243066612
273.2270306075582;-252.8988409757858
-410.0915588080448;21.232961420394364
94.59441542529945;-304.49350422857805
234.12795689832998;90.9473388053356
236.0962150733556;-71.72202375329651
274.75484967948876;66.00085247991697
-224.2182140463771;156.9310563908217
-335.0246424095166;95.08474437737513
-311.160456469897;-9.785846113558861
126.5494680010826;-193.220776205065
15.263513281816158;-101.301466204632
-88.59085347155106;-95.12030568078491
86.06558462717943;-160.84677404787578
-227.35938324661208;121.31470931689451
-363.686840017367;84.12299478308928
55.64277834365429;118.42789886742518
-3.514999728703152;234.89352650927518
-236.5487018745009;147.6973570585927
-123.32803938817514;219.800559535376
3.3972629349868857;190.80388734710564
-64.7859928862374;43.52751534578387
-347.72500533714856;25.583479898234934
264.6335973137247;-178.38726457300507
-421.8622097042611;22.90907742824242
-441.8845880273871;110.49782306534672
61.27141177943693;13.283482284199746
262.65021155982714;-285.63672250362555
-19.542449739224732;81.25104619185326
26.438868064400506;22.674007128469952
-400.88395452376454;115.14468667571141
-345.4975967190726;84.05642159118543
-70.52692923560745;100.52112878550847
299.80889525377984;-192.63080610478661
234.96376024619303;36.579589725727296
279.2775412092262;25.46475706770132
154.69211769046734;-256.87610928648536
-413.7120548297696;117.09611388579671
18.490605531351196;-3.7202267026621225
167.85315677323285;-163.70958799320795
-200.81975463216313;200.7605123979802
-273.9069850530951;223.25803721841316
205.41748957810844;91.46066635052067
276.4609103585128;-199.88115654805583
303.80603472832473;28.35359086475059
166.63948943472437;-254.08198306641614
204.48382037384033;110.77300277723306
281.08878306422343;200.89102994799043
-256.34963082938657;65.91821983605006
246.88148082512186;-28.52687989187656
255.20905070829474;161.62148351617498
137.33637956274458;-251.7761177022349
3.570508040272341;253.23795478134753
300.7105886241648;-284.331120054268
240.4396587651308;-146.1757984004145
331.39956549853963;49.635481013730626
