x;y
-633.3311704895586;-522.8128015673661
-447.3590606182871;-497.56299345465544
-330.8089923769318;-459.7298028976565
-1054.2820532644703;-682.3540670918838
-427.90900127924345;-734.2145400705621
-504.3255400606897;-796.4574421934905
-892.8299410943243;-871.8350723130629
-970.6689136703748;-839.0000426973421
-285.55026558804497;621.6617398829986
-257.1562144094986;472.5527010497336
-243.64966742363;632.6823283409819
-218.90082759704336;384.36493208047744
-215.15563346697223;903.632338796695
-229.32229797054214;765.4309671497139
-273.560992045523;1012.6723151747888
-146.2231011650115;918.4734153838314
-141.97783438014318;824.8455601543085
-201.39353137956007;557.3037726472332
-362.0037682186606;759.1530875935705
-57.96514524178483;776.042924322565
-102.17211132844871;478.4382303625315
-295.0549165881298;614.5765053841313
-458.55286650032923;728.68067461522
-462.4546670246067;911.6637370787245
-189.20552654928835;-327.3530928700749
-231.16947225390513;-489.14547697432687
-130.28611603539653;-210.65108003547135
-230.65541018904253;-409.11511104833596
-192.3931748448971;-491.1688591077918
-244.94692562580727;-589.7152199117428
-298.97854037186926;-540.5005328205634
-140.25889897715743;-409.58803733656407
-208.50397234313414;-568.1889851709536
-296.61889952664467;-701.410781468314
-347.85958070224854;-566.8724842709317
-385.1376307316159;-691.0209766250052
-168.40972353720983;293.23545117776024
-123.40149523795135;149.280357278099
-241.65663054865507;118.07617939988025
-90.55265012320952;529.2557365274339
-221.46032671160452;-11.65575022909831
-39.15454686692026;234.46687674796178
-65.79655061549319;85.74270013594925
-207.96467992408887;-178.04932833057143
18.701355290754005;400.5670045064453
-16.84046143154368;156.50681293806755
-60.643154319459505;-42.71535599238376
-177.44009579196756;596.7704449272593
-167.4238612303106;820.3283295174418
-316.8563970086882;-280.59018126628933
-20.06516978678329;673.1831318003201
-9.83417167988503;530.4570379925958
-126.37691783016078;-149.2726789743116
-164.56114105177113;-269.84795767358077
-262.7039043841515;819.8681876380347
-405.9519195607151;1215.9284068639026
-370.4705541362273;1197.3960021636728
-441.61822150183076;1220.1028530961933
-354.3389365988314;1207.0385676842955
-461.4611529993009;1211.6705416067794
-317.5960105301334;1198.0299933009348
-323.70527560251674;1163.879643533326
-440.9497719401793;1187.846521955068
-270.47635364363816;1180.8530378565074
-284.26233106321473;1174.79397662326
-321.7389626726266;1102.7250876724522
-494.019415454672;1139.4848421598497
58.7694738813597;740.9188319493575
80.85073953589544;680.779787578027
12.923114269499827;735.3743127816438
67.11548517610885;788.0215199488716
79.54643783025143;743.0693021822981
88.60650664606607;629.3163306063141
74.35782105530673;593.8839641683597
62.762462635648376;791.9273742889758
81.51289644264668;688.2855030791923
80.06617434289306;564.6563621885638
86.77901133780799;561.5752849968478
39.46357816971209;521.0063958046559
-151.6446725998455;965.4265123895682
-85.76971481201959;881.0942150152918
-206.77451620108718;1081.0505510957219
-88.62288444642512;978.7715356832733
-10.766171641722888;829.0087787552691
-390.367438706502;1112.9275042276395
-293.08588004310513;1081.4203322348153
-345.3836939377158;1149.4215199426085
-547.1025860154905;1211.8606750566594
-487.99204134521773;1213.0445864289782
-617.9822125020556;1219.28469019577
-530.1090658133111;1224.7719871030913
-220.7847694918132;1142.5497124702806
-169.7026119576206;1114.6430059290044
-191.79222578889517;1145.3569665445805
-120.091336757316;1097.3543137938766
-380.4650821011379;1198.777457318727
-321.4147809257439;1185.5567640934362
-497.2779332921504;1224.8881024504255
-555.9987354230335;1213.8466061734368
-234.91914921589233;1167.2516010299996
-204.30224194575447;1138.4060654194147
-504.196051069519;1193.5811682404067
-267.8551990209938;1144.3219234370858
-425.47858548086344;1072.0643939232643
-174.87188178270375;1024.4483336690907
-387.1991465507214;1002.9357143374976
-166.94275178479484;1090.9982220222157
-120.59178921796943;1056.195064117059
-60.53198215453985;902.273309115187
-52.58266902486083;622.3295507386393
-41.77139273551238;972.4113792698195
-8.735241795363699;921.5661582772294
42.35541123955149;807.4434246530994
-5.170252448610622;595.7616407213245
13.174441072696284;900.124417071513
35.18133903883026;841.3122267550381
-3.2681218093115514;967.2079880557602
38.28431413612206;885.5374630936572
29.88738193019888;644.387409038666
-88.74938897707352;1073.0709980676058
-66.24722781952565;1033.3500132600368
-55.89534979977582;1039.5183378788818
-130.58797947230428;1092.915528286783
-28.42467185940136;1007.9622912678923
-10.917504810548689;963.852372188154
-84.32294503900832;1045.43256675951
-44.81150484073136;1001.7283749065275
-157.59889334570494;1126.1794653034203
19.89082799468606;930.7770508307821
31.836283209600026;880.5538339589037
-498.46031274591815;1027.9577478830067
-32.96394222703367;483.25865397906847
56.41692011512314;842.4837716645399
63.5609854614583;713.9044648064546
69.44470421919203;638.5490490108956
61.65805858158155;468.33227318197197
50.710630939491544;368.4867068296348
69.46292523484813;423.95538408893424
50.015828475367094;281.31588996552784
83.73938640756559;497.64376677460314
75.6676403444384;419.28167406968674
72.05243950508086;506.6361554454949
-125.20336964965973;247.94473168976273
-257.8467246848708;505.538719787056
-82.06090807124002;112.91092401830521
-125.7169966730318;-59.23470958989416
-183.3387625672112;-320.2251316565733
-38.0127361293758;-189.6077551653443
-51.948925244150004;-256.35093013052796
-47.300206565266635;-152.03098836500484
-25.288060084990203;-158.34533981739636
-41.883748890802266;-205.75146911599035
-69.68153234646604;-303.2065081586462
-72.58204653804775;-318.185956439516
-37.78407362250854;-152.5816298277057
-65.34412771293566;-250.148764634354
-94.72424898836188;-347.33851789681563
-79.36925854082202;-353.7978264245225
-96.34612424762994;-337.27448905812497
-31.012502626851386;205.2041442086715
1.1517942557194707;367.1655086179436
-14.282428601892033;139.8225940422775
-46.07014721342151;63.57276207025666
-44.938217127149414;-55.65623823791867
23.381443099706935;262.47045336976566
56.68622561934837;318.62890232663756
43.42708765003202;228.48010685738817
-7.685305554056405;36.77172694372417
-86.24733691276319;-167.8756550781526
19.417864384812653;71.23337638278439
5.632632111077061;0.7481725931902405
-21.806985564425766;-125.05716097946573
-86.00022394138443;-236.92067905577852
-19.63972348448986;-21.178233839955286
-35.143793321502365;-84.99813584291441
7.558915760115425;41.07275130332735
-13.86802297207141;-57.355118698278325
-111.75750084898867;-227.1876336066677
47.54796421150695;212.72841421753844
38.67531697445582;149.06843125565467
28.675748233323375;152.1616083390698
58.74900189017992;276.0252544688975
26.45814943311731;92.25190549743321
18.13944994049433;34.598190585635216
23.362739304418678;195.0946810150796
8.984880943367195;114.40845038718572
68.19220123413865;349.67059048562106
5.454195621770983;-14.217644633418754
-2.549463553866688;-62.53951861835306
-118.44782977408552;-286.97664535900304
-16.605578073047443;-108.00279339117444
-69.5814573409962;-210.38474264428908
-88.75856617181906;-276.36304071626967
-354.4786047962444;620.7478731347229
-247.2471726292815;-445.572032330053
-158.47524058569675;-513.864467203793
-91.78992259709163;-382.35910541741777
-133.86929982651904;-504.6876473701355
-159.34996408671236;-563.6093282148208
-110.20854699537776;-448.30577728033376
-359.5889069049607;-852.0642680314972
-401.6261964009845;-896.7515253059582
-343.1538631055312;-797.953831109473
-340.0082241457826;-841.8497922713746
-376.0309276245262;-869.9249176563789
-438.45889329502154;-922.1136184893147
-442.5495635367912;-916.0685221220263
-355.2683060005571;-829.4569251125243
-415.1438838128584;-886.6379180188007
-480.2913713338031;-930.7310369403884
-466.96866574036284;-943.5113732765082
-461.3999189983823;-892.1497984595857
-250.7404524920803;-478.25193949090885
-305.2768694977622;-580.5151979618403
-173.52770044045428;-402.590283550716
-246.48137230927102;-568.1325084484907
-338.84864958264984;-705.5457758319483
-128.84720665303612;-398.3483879752949
-151.81464063590295;-460.6999403326144
-125.63240010288219;-440.54591484824346
-161.7120349104251;-531.1812856064607
-99.23263424676567;-400.4570957962642
-241.48307644268635;-669.2999428115712
-360.1390401029475;-737.3322183217405
-216.5703958302749;-672.0676102528581
-249.46941754512923;-722.0600991476157
-320.71652442220386;-812.4076536877267
-399.09263120562247;-809.508317487811
-294.00320705969074;-725.8667674858011
-329.73830102058184;-770.8742284859909
-248.84074286281881;-693.7267392966046
-298.7728336343791;-765.5729055069052
-446.11856769366983;-819.7175904337146
-170.19756382952497;-582.2933696328912
-186.03208614609377;-624.8801571190143
-201.56952437176014;-616.4250774486422
-144.76410772902662;-539.7267963383617
-213.57433107304965;-663.2216659971976
-232.12400719980627;-704.5017113446535
-200.49849523186123;-575.843350481426
-230.87648003084624;-629.6999295146953
-132.04615124995578;-492.25427790824216
-263.21036356484177;-740.2446766260359
-283.90753787767346;-776.2547209853604
-433.42484755905497;-796.339347082417
-315.59760880221455;-807.8886224580233
-404.6236188230571;-850.1246177392333
-446.240017007769;-883.4268800922572
-531.6323619111606;-935.1117447065556
-577.6959838859517;-955.5699661455412
-548.0231381158522;-967.2643900109172
-618.9469788216786;-991.2858239405571
-506.8975098442009;-961.873004010673
-536.0761814105177;-978.3438995596875
-487.65139748448576;-945.1556389284906
-394.73848721584625;-591.9441837224197
-480.79155878580127;-637.2463018518962
-606.414700758176;-706.500412060452
-748.063643221424;-799.2916590062953
-957.6835959321043;-826.8727848948614
-1042.5208909134751;-757.0886063215905
-1122.2109261038838;-703.3738763345376
-481.8036970417149;-664.7884759562195
-446.9053087458353;-681.5027224575148
-571.2004975833345;-795.844600141414
-602.8883667462612;-743.2438753902843
-905.1226675433853;-973.5109399139905
-960.831807034827;-966.4070817642756
-849.4087561147065;-946.9285263799945
-896.2673169065473;-995.6158968367889
-938.6068102853299;-984.0460834253101
-1002.9985067306811;-951.7950022899049
-983.4382735500755;-932.3965638539204
-908.0813813413055;-986.9911183750189
-974.8483887583873;-961.9202344189496
-1035.7094442705;-924.9243109415434
-1021.7532489091035;-929.7712637952656
-960.6427605558933;-890.1208222271184
-575.3931307791081;-867.9290007792918
-515.4684694940985;-879.9067799440545
-637.1357747121531;-920.1341670889611
-656.2483684001257;-881.9463231215464
-756.7247232519953;-919.9832622998043
-590.6902654506501;-949.2689839506509
-577.9842687277186;-983.2628715523559
-628.0150848966904;-997.5571155969345
-722.8411521333909;-967.0684191281222
-792.1832908250497;-871.663481322638
-720.7148147061495;-1008.28294882213
-771.0282924289716;-1004.9784036645868
-859.9003210111705;-991.026164351964
-867.0412822533564;-889.5669922313624
-811.7962762885915;-987.2337412270456
-860.4473030367826;-978.5252610725382
-764.9201650388113;-1010.873305177242
-837.7096447448172;-1003.8935837106345
-952.8958292268077;-903.3027916262395
-650.4511236568071;-1012.4836705338912
-681.0920697984155;-1017.7683000848693
-692.1268290006406;-1007.641824951314
-607.9103297970569;-1004.4099194526515
-724.5107320392373;-1022.2519970791237
-754.7468344881432;-1021.2715348004916
-670.0399853160056;-982.5582072037251
-719.3900689001366;-989.1177507917373
-577.1343376944448;-993.4052434403446
-798.019909062264;-1019.1761605914882
-826.5551601073902;-1012.6977519483044
-859.0912288018923;-839.8928268574576
-870.2175991914985;-1006.9818981059278
-947.7418722745916;-954.9426448921793
-992.3919563447378;-934.2993753783712
-1056.0427468421692;-812.1125152479016
-1023.4085872817822;-904.6469602475515
-1090.3768165854362;-847.2726482138318
-1124.1707290628995;-813.9660658353616
-1077.158574441014;-885.823208393134
286.0411972120386;-126.08722149981291
-991.3522502446843;-514.50773029029
-925.7781190484873;-490.66050929726345
-1111.618553293729;-529.6409291309496
-1194.8504549782804;-542.069651482087
-1141.2098659638634;-544.6743661655729
-1101.281812722738;-556.102978995034
-1068.9996428310283;-620.356276024286
-1084.8922049073299;-577.2919120451883
-1268.6183519118274;-623.6774421974783
-1268.4385454656358;-589.3406990046328
-1241.3842721351366;-655.8365143437782
-1272.771435423406;-633.1720908741572
-1270.8831825833845;-598.1778298973044
-1243.1644682895092;-560.9022949874786
-1259.7095507330914;-610.668233401144
-1249.9238898383132;-568.9952458709348
-1089.061683135004;-753.2294737306712
-1130.715558281925;-668.4308452996327
-1059.5230227185798;-834.4175718200972
-1146.0246122162703;-740.787037577035
-1202.1479946498919;-642.798735951194
-1111.5635189419097;-611.4514545031841
-1065.2276009727022;-883.9588730349346
-1102.6165630689923;-852.7442163226582
-1091.7797297426075;-882.1982227410984
-1142.3708868586464;-832.3231052395565
-1061.37564263751;-910.6326168771021
-1165.2316235560734;-708.742883094856
-1193.50206240172;-682.6609514158562
-1155.6184388368993;-732.7973894972398
-1209.3046483616645;-692.1440036872588
-1232.7031484031825;-676.0520906391794
-1238.6078916179383;-625.937919345269
-1194.5049433856307;-605.7913703860286
-1227.7259261221845;-723.0888995377063
-1254.560677826571;-661.8996087026651
-1220.149256764161;-595.1572559408436
-1152.9174330091755;-585.3277007847304
-1164.668993198884;-812.9285720994147
-1176.971323135227;-788.0633761023388
-1189.0670623215985;-779.6023509270569
-1128.2500331601009;-837.7571298716522
-1210.3821047091692;-759.0808062684127
-1187.9853764476675;-753.8580138343984
-1220.4232659188363;-734.1533563016279
-1162.741090368837;-786.54449566609
-1193.3909449134408;-748.5027862392707
-1115.6588437709906;-863.9327971799155
-1245.819007228456;-702.433820337506
-1251.560854902773;-683.4286437158435
-1213.6624305542111;-711.2991726810657
-1249.3364119927082;-667.0652954187399
-1267.658265513078;-647.0937356197556
-1237.728660084831;-580.7207808319515
-1201.7919675407538;-559.7356720527814
-1194.3961535078397;-577.1085103195226
-1220.3489165386604;-551.7032808968578
-927.8813904152745;789.1857415739453
-831.5995559246642;715.987787274044
-979.7025171130274;866.0753672758387
-958.471195843661;789.0166829452473
-902.9762634769794;737.768684954919
-650.7703214845426;626.236463202131
-899.9952130393046;714.4613408847151
-655.9295175901485;614.3080098924269
110.1783184685099;418.77184761791216
238.357431103409;413.33766160371187
-94.88168350324224;498.9056087411573
273.4231586907503;336.0284873301342
157.83962666961665;465.17922369783577
284.4984187732029;438.6352392777308
391.9204191692978;322.1640442765483
15.208577372518512;503.48261620749406
213.5191338092866;465.1963735326333
396.2547981950926;419.7498626256041
510.6926874594027;228.58913979472806
538.2812622942939;305.9343496965674
268.9103944958652;145.89133637938542
424.53509165756776;129.68791767729522
165.85869571036957;235.71363492971514
85.27714146019328;233.21613631413643
-129.19214828638778;391.6587696306482
486.7880124290112;-105.25783395933534
-652.6955336893018;661.7875142959543
-549.64362960903;610.716783421367
-663.3590884396356;699.664706648378
-669.9434084470417;648.3799860468565
-715.9787629704488;674.669087546782
-578.19178941549;665.7892320661495
-520.7366094853543;567.0883458831663
-431.81959314828015;538.3684595098584
-513.6371941533948;676.5416437432755
-525.8418484563573;561.1535789592805
-578.1455157294703;585.6851172842961
-415.2516651883992;518.7276232399199
-316.6002815785492;496.4544554964702
-939.9372328300732;1087.564567566302
-971.2215714445189;1036.356125039545
-894.9968124385138;1124.1926458058492
-942.7073722422044;1103.61587747822
-971.4131591169345;1069.8568799278269
-994.0171030891435;949.6099585193642
-987.0236374966711;1062.5799818641367
-1017.8185324158011;947.5527008910404
-901.8317716258739;698.6579720000651
-883.0371750468529;689.8099422908692
-987.0509184819067;750.4939729283993
-805.9730132894556;657.4094374773346
-934.8673725540581;718.2300824228465
-891.3500875910485;701.7410670339557
-782.3101292600029;654.828116679197
-974.9453408519605;750.0843485755067
-919.7062406644022;722.4742258442591
-854.3570209362424;698.9570830144273
-673.342841610541;628.5293893694777
-748.8459538344841;654.1172762757669
-644.4803356110331;721.2811623183222
-365.2848559368854;576.2005972014161
-598.5436680159934;842.8339859560672
-720.9432826979205;828.4023280316381
-745.3090663939811;889.5541641696459
-891.4371208596442;1004.5269398544643
-822.1868214588142;960.3664294146358
-794.6797797664456;1077.6728718556278
-974.0508519435733;967.420963957612
-962.8797395837175;1006.445740122498
-742.5946107357707;1044.8576541962664
-898.52398154777;894.4526102762588
-605.1402356500548;1090.2801294496753
-969.8000744477096;859.389687310374
-979.9075264367676;893.6711698228206
-807.5267186717405;857.275126653291
-835.5117551820938;1148.067063350343
-796.7176695880664;1170.9341474051403
-846.8098434025392;1158.9066965131206
-779.8949530018757;1186.3139236053896
-989.9528459928451;1052.3728844940076
-981.1410987374276;1035.1315588265495
-941.0912880164382;1095.3322226445116
-1023.8231763079618;1009.0753714011635
-928.040811718898;1082.7100196982713
-1020.7717208746819;993.772962149036
-855.1892565101456;1115.5281289071247
-1045.9436198624055;949.5135667245016
-1004.3270808214081;976.6296919787044
-681.0108122185206;1138.0531346472098
-689.5101397510037;1183.0942522483201
-627.7502174859254;1191.2070834106316
-763.1510754970759;1193.7430909144296
-736.5416568483179;1192.3580236945065
-704.0644979799632;1207.2469497419097
-825.0075268336727;1169.0587959851964
-677.8839294278176;1212.6891113201873
-807.5382492358036;1161.8957549230188
-646.2222058741753;1208.2589206687799
-711.0023586891493;1193.7399008729399
-656.880425680223;1206.0541133664153
-840.0757043312506;1169.1777333289203
-895.9517053895249;1141.286308664964
-588.1498052203734;1222.5685914183487
-881.3297441955075;1133.223413001889
-900.1422616567575;1134.729855273923
-948.8083588221234;1105.38000777913
-1014.6912687930308;1008.5986116691519
-1037.4937335687912;970.0820496143572
-1014.3866134986378;918.0894613008721
-1001.4787104197599;860.6114342957578
-1028.9197618634362;844.6644090923357
-975.6465683207069;772.3157777309444
-793.5136810705085;658.4787827642705
-990.9741173616062;783.3787604032483
-986.7086852271888;818.0368045036021
-1021.1119996120035;786.737766248867
-948.1390741753246;779.6410660657768
-1025.0587170242718;824.1413591430432
-934.4584765543162;804.0376269846312
-1047.7213460218263;833.8370243151646
-1011.5057420715124;864.2759491126724
-852.4662321084598;806.9983012310084
-1052.322144122118;895.9693043609607
-1054.9984268742319;854.7032999186432
-1056.6631508026549;889.5003612009777
-1038.3212603262402;933.5738494339852
-1030.1577416517703;787.6749913808338
-1004.6252058752424;759.3103451583759
-717.4358574741369;630.4919950500862
-941.4237526923552;749.8597144955976
-896.2320124953568;750.4989093000316
-1040.7038428418148;876.3364030696077
-903.6020673843855;781.0270662605644
-818.8452246348884;698.0109171074148
-774.3569855051999;693.2875153268603
-839.4786467131713;722.0142255324588
-786.8901935239402;677.3211663424734
-797.338211469243;719.7839870011122
-749.9799217080721;672.1297649234001
-765.3502604821649;736.5295737137283
-715.5365962633595;650.561824049981
-707.649831570937;659.8333394505821
-748.8507170685432;776.2151563473611
-266.05398249123294;504.40480630512513
-838.4142084173874;739.3971577994384
-881.9928187233188;724.1641592089323
-803.452864533949;676.7340491937978
-756.4339493556323;660.1887639374235
-635.3507885010389;615.074817427835
-439.79770374518245;557.0384116530511
-398.97643319454056;564.7649163043376
-182.0623055652564;496.9338692806258
209.30289671524943;333.0024851458832
-110.02407433457846;527.1008871551328
-238.91289381345024;542.6347680508766
-179.16872285113928;543.6013515718026
-27.434842765786293;501.6995525051981
-303.7989371831164;566.7060678597478
-301.58300139083536;537.9002164850523
-229.91155925477548;523.8197780397186
-357.94145205020396;581.5031910504573
-428.28271809537256;583.4175627667136
-376.5161706697736;544.183560812187
-276.61449608768555;522.241311125055
-166.9029392908704;500.07818383970016
-534.9384853499841;603.2245323907308
-429.76159490069034;591.7906865054821
-522.5278594929981;611.0139542506391
-637.2076488920062;632.3426398999011
-595.7047373493365;623.7742311832931
-212.6231573648441;545.6969389087052
-87.29232215193872;519.4668742088531
375.17178817875146;268.36826997622643
100.43686351072473;487.141505107291
192.59015630853438;465.73111600869044
-479.083615562867;603.5675430319313
-85.02041672835227;495.06947043241996
-9.333284404179583;483.2402550595347
-490.01842470747005;583.6779414080822
-428.6115942479983;567.6765495213314
-430.26696776861314;545.7931923295761
-476.47612124670815;548.7133978044751
-471.5623710481449;568.809797789243
-383.26704608628563;521.7283264938014
-520.6479217428805;574.1228089467402
-408.65529044249644;520.5205502846909
-557.8364911986304;593.7812688701505
-561.4182681433344;578.5295805984659
-357.70608007126407;496.00872207650355
-654.628573497146;634.4420747156903
-601.2960459744386;613.9135080703385
-637.8622688217981;621.9402211372187
-680.2993108437687;637.4452437671821
-333.6791788794051;521.9048571393316
-283.7228808888968;496.85481321131255
-602.4044675462169;600.8786267439789
-345.87351152383286;503.74839889922345
-328.7618067237371;485.4330223046449
484.66209076054264;409.6207944164456
580.7367737213052;398.9830020705491
394.3096728435855;436.04594681517256
564.8300604584401;368.23664574091237
555.5091881057004;410.627678507097
619.8194651300832;400.8162938898997
658.2344805556863;358.15663352264716
491.568012676145;415.2901508939027
589.3714915849499;403.2080449646056
681.7305401527235;384.96646194188975
723.8153048373001;304.9536122750426
756.3448950497925;347.53222952017734
602.7561002437449;219.3945184809696
646.4661818872518;20.44610872790859
315.3642518989089;231.82722725538932
518.9575944630766;12.539444211471478
396.7152359214693;274.55117612719187
272.8259471389029;297.6490594996164
-10.621235099883807;342.5541551470565
30.55658689154843;360.6947002573187
-102.61267039826708;393.98640320072263
49.75869622507067;396.38956174357696
154.23832532176817;352.13912274955425
-48.87027945875016;396.0727229998402
88.93933975439121;414.8575656855074
7.419024908748149;429.3602274190482
261.11127158026545;361.2456764865325
306.7326691755941;387.10867452170095
234.4421193082115;394.0545250492527
347.06824746096817;315.61630434101454
-119.5841516916435;477.0997060747549
-65.86186569348067;454.2912838039754
-176.38701770141364;473.7791958067741
-56.6035955712692;479.64678889988903
-137.92990006081695;454.9354953045268
-5.003232630352295;458.8195425524328
-162.56067372109533;440.5214956311872
59.6328479629075;462.3375808001934
49.78025313079076;436.64108194992866
-241.24502658625025;450.76172649029303
-210.38424716576955;468.4487081647564
-227.32698328815064;498.7256055963237
166.16889830330533;418.7450494823898
301.6306223720062;451.30494924888234
500.91778747911565;367.9430724253287
436.4214025923836;406.8711996929337
379.6153887402551;395.46922540388283
388.06136923187364;423.09224237233485
480.32147877629575;386.66900866236864
333.4144291038649;415.37951200933077
438.98517371169874;372.04763542324173
285.42326473749296;432.2202781753242
276.1430382766877;405.87422583641967
454.8490257801849;332.8630592118836
143.446689884835;460.2337733958072
219.75937059162706;450.08976693778766
176.66102756230188;445.8988570029135
113.89327800597093;442.20955500157874
356.87981412267857;433.6371086954509
426.7431799825074;428.44358789178204
610.6313003024812;328.3305051972007
536.1657647313517;397.9779967532602
578.503103193486;375.28848224951
226.3682458469039;426.6671084336777
506.6015259487887;364.4864211636103
723.6145080175876;365.1971584293849
760.7035969569088;337.7590912965043
672.2579516720588;360.62205275403795
772.3220542110467;362.25845603511743
691.2449884449994;334.7331592568764
813.1824800030122;340.5329590525405
634.4384605078787;301.0978828323616
858.6110942636295;332.65359602641297
846.8642404383475;313.3357187115143
523.1037272981987;281.2239641565517
648.1838195174159;-70.0772450719826
630.0040213397214;347.23707242144616
632.8073140605433;384.46675624465183
739.760130769579;370.2897533697522
799.2106021127832;352.73203172792273
928.3234337330648;278.91385617356394
510.5795661359532;104.6085595498367
654.7525355567647;41.38263561735877
724.0475222659935;-85.87803184600335
880.4364378728379;-240.6769523734116
908.736605061276;-320.8723225479681
1073.8690163837505;-400.6462267398149
1103.7954546948577;-272.8716462536374
1056.4990556121472;-495.480558010463
989.6762217356273;-279.945423581488
1143.3089928063068;-554.0136670003307
991.6538385902095;-163.70329424121104
1162.6669929704146;-213.70750800658337
1181.5632873866152;-315.1876125040928
877.2828895405389;-74.74113118804391
989.3210618378398;-29.585677145087093
1165.8436376038208;-113.13115174321916
1211.258751026002;-258.32349740100494
1222.2591222353274;-415.1217505264714
629.1646488983811;122.7184556807011
751.1650587881702;21.45025101674653
718.6075409679227;96.49421545469971
642.1693467136184;199.48722832871854
795.2576215468999;163.3637501405763
974.9817279226443;-358.6933321720595
915.9266943551957;-197.9016656159896
