x;y
0.3051381604612616;0.766943547677871
0.3404570614472202;0.9429433225064786
0.5617113999158114;0.9461818262183078
0.4836735237632713;0.79649576115546
0.3943698171037019;0.8416904572796977
0.32397717935499154;0.9404835998514507
0.4708401328309358;0.8937878619890031
0.4713304320833281;0.6713099703989929
0.47034840425925384;0.8860137041673539
0.4034104151634949;0.7779472554427042
0.33677080280919636;0.9315707226300993
0.4837926270949183;0.9760662884774421
0.4584460314778776;0.9827208575229641
0.4686638443822462;1.0
0.321689700757622;0.8379417480994849
0.39109628471141444;0.7417282452180642
0.565733248031499;0.797732201173163
0.3248922342892889;0.8264511147805116
1.1645776844425553;0.8302687051492977
0.4627512282571374;0.3875206795065853
0.5615376250438309;0.2190237409577698
0.35432039723228287;0.13267159636355436
0.5329459249635959;0.933198164545158
0.7955068001608161;0.9648659533508755
0.8177708209543382;0.8601276786118041
0.3745061262224058;0.142383168884493
0.904214990965269;0.5233901372990677
0.8568196810475271;0.8453741692366769
1.0117394210778872;0.7791701131174891
1.084705850157688;0.5318550294430471
0.48423545420592345;0.7817074442195869
0.8618262275797488;0.7205243161977305
1.0244042148383983;0.9196148184103754
0.5820023935009243;0.34175438561051075
0.6964946486135369;0.25934591856526507
0.7368906108915316;0.16096552321168908
0.875518736425522;0.6261510291986531
0.6061640778690336;0.3636814666947094
0.6726107775787197;0.21690837373550603
1.0336695074868896;0.6492494020244483
0.9254091928313826;0.9312564739544001
0.4936569561891078;0.1393485619633377
0.7681832443104567;0.6756188719250584
0.38769274074046095;0.2801757928879887
1.1148156279322181;0.9715478417913764
0.7823859611382284;0.6920931162069907
0.3879695749792503;0.26688040424444065
0.8628715948987057;0.624097521517831
0.9508791782193396;0.5150973310233937
0.9292254074672348;0.9205182841217681
0.5761277884621084;0.21656485580484833
0.4524017688464749;0.04357954956746044
1.0344591717063603;0.9444339659937434
0.8941150403088046;0.7229472007254066
0.4654482969710277;0.279324557208442
1.0171787377097765;0.6397506119809228
0.45750195869233556;0.38007670392196014
1.107473713760245;0.7460601055796313
1.1495309635194988;0.8788017677420347
0.6836053106988589;0.3367752185304398
1.0121252326967538;0.7824583324110825
1.0657032970589386;0.5343073524758186
0.5684982318089075;0.008873297689580664
0.35272011076946547;0.14457373245948152
0.6146500673861715;0.09199888208159053
1.136896105535579;0.7297013801332989
1.1810954964804956;0.5438165978874516
1.1572856686250972;0.4858895607648378
1.2228017929615649;0.6567161407936714
1.2167369101602021;0.6618327119866754
0.5567679842481345;0.0
0.48991030199150787;0.1511909349885318
0.7343556408461506;0.07883400761192424
0.455988435418731;0.013768945209053689
0.6185209572417255;0.08273721564512745
