x;y
0.9613269700521636;0.7951388038185636
0.9803601050079361;0.7526081841047385
0.9132500958550264;0.8066726023088648
0.9993183768476248;0.6314279716057761
0.9310078926303472;0.7619961839837346
1.0;0.5030756516110909
0.949135999920442;0.6306517454118746
0.9858163457509577;0.3733746857908062
0.9532537138360085;0.49594456217655697
0.9676598823861284;0.29836235613829837
0.943742178218651;0.35735942439614155
0.9272561267167906;0.28203853765508907
0.7793071392769775;0.8078612223328183
0.7883551682163488;0.7591148256027194
0.8060590872693275;0.6202567068272143
0.821722476109005;0.47193103796219105
0.8285842900960506;0.3337736787311301
0.8239528224743916;0.2600883220883712
0.6372487364145113;0.7930980300432172
0.6438318542902908;0.7420851110470406
0.6550092158792867;0.5998670593965145
0.6631146703932265;0.4500611583818101
0.6744011873946482;0.3065990991765612
0.6787061026558144;0.23853344164989249
0.47978901645597294;0.7676848138735995
0.4839019354977192;0.7151412233741865
0.4993055480391483;0.5717447491474154
0.515339347234427;0.429518571216977
0.5309054498935256;0.2859124761331141
0.5366394265121066;0.21845423029091748
0.33787462330140555;0.7434885072896512
0.340894607968358;0.6921253260736618
0.3514476296140751;0.5507114554883543
0.3595926953801893;0.40212352820313363
0.37121930865225367;0.2601972337760884
0.3797922170876347;0.19544167492428732
0.19397621259694584;0.7130017773032492
0.1891108392132166;0.6609048701191826
0.1948691435604072;0.5268993701466945
0.20954130821590383;0.3799690596087227
0.22715627044879658;0.2420001318768791
0.23933639195418396;0.18074050240610054
0.0906735783181651;0.6868679512400266
0.07187863511523586;0.6312355960346304
0.06142213215405878;0.49559580583071816
0.06602898473793119;0.3664639230441877
0.08477425234489297;0.23547521579561148
0.10786027942992257;0.17951776124377158
0.02510341048138364;0.649304573118329
0.009923666338195237;0.6023596899487065
0.0;0.4819193769976822
0.0022832057572614974;0.36232503292412566
0.02117691999064085;0.24549735210319615
0.045497724093519286;0.19232440901967526
